ID,Question_Category,Questions_Descriptions,Choice_1,Choice_2,Choice_3,Choice_4,Right_Answer
458,PPU,"Mungkin para penggagas Mycotech ini bisa diberi julukan ""generasi tempe"". Mereka terinspirasi dari cara pembuatan tempe sehingga dapat membuat material dengan cara baru. Mereka menggunakan limbah pertanian seperti tandan kosong kelapa sawit, limbah tapioka, serbuk kayu, atau sekam padi untuk membuat material multifungsi. Limbah pertanian tersebut dapat berubah menjadi material bangunan nonstruktural seperti bahan furnitur, batu bata dan panel, bahkan dasbor mobil atau casing ponsel. Material tersebut dibuat dengan konsep pembuatan seperti tempe, yakni menumbuhkan jamur di atas bahan yang mereka ambil dari limbah pertanian. Jamur yang digunakan adalah jamur tiram yang miseliumnya lebih tebal sehingga bisa merekatkan material dengan lebih kuat. Jamur ini juga menjadi bahan pengikat potensial untuk menggantikan resin yang biasanya non-organik. 

Proses pembuatan material diawali dengan mencampur semua bahan. Kemudian, jamur ditumbuhkan di bahan-bahan tersebut. Setelah berbentuk panel-panel, pengeringan dilakukan dengan mengeluarkan air dan panel disterilisasi. Setelah itu, Mycotech dapat dibentuk sesuai keinginan. Hal yang menarik adalah proses ini tidak menggunakan energi berlebih, seperti bata yang dibuat dari tanah liat yang harus dibakar dalam suhu tinggi. Pengeringan Mycotech hanya memerlukan suhu sekitar 90°c dalam waktu kurang lebih 2 jam.

Pernyataan yang sesuai dengan isi teks tersebut adalah ... ",Mycotech memerlukan jamur tiram bermiselium rendah.,Mycotech dapat dikeringkan dalam kurun waktu satu jam dengan suhu 90°C,Mycotech mengubah limbah pertanian menjadi material multifungsi.,Limbah pertanian diolah menjadi pembuatan tempe,2
459,PPU,"Mungkin para penggagas Mycotech ini bisa diberi julukan ""generasi tempe"". Mereka terinspirasi dari cara pembuatan tempe sehingga dapat membuat material dengan cara baru. Mereka menggunakan limbah pertanian seperti tandan kosong kelapa sawit, limbah tapioka, serbuk kayu, atau sekam padi untuk membuat material multifungsi. Limbah pertanian tersebut dapat berubah menjadi material bangunan nonstruktural seperti bahan furnitur, batu bata dan panel, bahkan dasbor mobil atau casing ponsel. Material tersebut dibuat dengan konsep pembuatan seperti tempe, yakni menumbuhkan jamur di atas bahan yang mereka ambil dari limbah pertanian. Jamur yang digunakan adalah jamur tiram yang miseliumnya lebih tebal sehingga bisa merekatkan material dengan lebih kuat. Jamur ini juga menjadi bahan pengikat potensial untuk menggantikan resin yang biasanya non-organik. 

Proses pembuatan material diawali dengan mencampur semua bahan. Kemudian, jamur ditumbuhkan di bahan-bahan tersebut. Setelah berbentuk panel-panel, pengeringan dilakukan dengan mengeluarkan air dan panel disterilisasi. Setelah itu, Mycotech dapat dibentuk sesuai keinginan. Hal yang menarik adalah proses ini tidak menggunakan energi berlebih, seperti bata yang dibuat dari tanah liat yang harus dibakar dalam suhu tinggi. Pengeringan Mycotech hanya memerlukan suhu sekitar 90°c dalam waktu kurang lebih 2 jam.

Pertanyaan manakah yang jawabannya tidak ditemukan dalam teks tersebut? ",Apa saja limbah pertanian yang digunakan untuk pembuatan Mycotech?,Apa tujuan pembuatan jamur tiram dalam proses pembuatan Mycotech?,Bagaimana proses pembuatan Mycotech?,Mengapa panel dalam proses pengeringan Mycotech harus disterilisasi?,3
460,PPU,"(1) Setelah beberapa bulan terakhir puluhan bahkan ratusan ribu pengungsi datang dari sejumlah negara di Timur Tengah dan Afrika Eropa yang dipandang sebagai tanah impian harus menghadapi realita pelik. (2) Kondisi di Eropa ini sungguh memprihatinkan dan memperlihatkan betapa makin peliknya masalah internasional. (3) Pengungsi meninggalkan negara mereka karena keadaan sulit, baik karena disebabkan konflik maupun penindasan. 

Gagasan utama paragraf tersebut adalah ... ",Puluhan pengungsi datang ke Eropa,Eropa dalam keadaan yang memprihatinkan. ,Eropa menghadapi realita pelik. ,Peliknya masalah internasional. ,2
461,PPU,"(1) Setelah beberapa bulan terakhir puluhan bahkan ratusan ribu pengungsi datang dari sejumlah negara di Timur Tengah dan Afrika Eropa yang dipandang sebagai tanah impian harus menghadapi realita pelik. (2) Kondisi di Eropa ini sungguh memprihatinkan dan memperlihatkan betapa makin peliknya masalah internasional. (3) Pengungsi meninggalkan negara mereka karena keadaan sulit, baik karena disebabkan konflik maupun penindasan. 

Ejaan pada kalimat teks tersebut perlu diperbaiki dengan cara ....","menghilangkan tanda koma (,) pada kalimat (3) dan menghapus kata ini pada kalimat (2)",menambahkan tanda koma sebelum kata dan pada kalimat (1) dan mengganti kata internasional menjadi lnternasional pada kalimat (2),menambahkan tanda koma setelah kata Afrika pada kalimat (1) dan menghapus kata disebabkan pada kalimat (3) ,menghapus kata setelah pada kalimat (1) dan mengganti kata maupun menjadi atau pada kalimat (3) ,2
462,PPU,"Jalan yang rusak karena genangan air dan kualitas aspal yang kurang baik menyebabkan kecelakaan lalu lintas sehingga membuat khawatir pengguna jalan terutama para pengendara motor. 
Kalimat tersebut merupakan perluasan dari kalimat dasar .... ",jalan rusak mengkhawatirkan pengguna jalan ,genangan air penyebab jalan rusak,jalan rusak menyebabkan kecelakaan lalu lintas,jalan rusak penyebab kecelakaan ,2
463,PPU,"Prociuk baru Harmoni laku keras. Efisiensi yang dilakukan malah menguntungkan perusahaan. Saat ini, pemilik perusahaan semakin gencar untuk menggarap pasar baru di luar India. 
Makna efisiensi pada teks tersebut adalah ....",efektif,anggaran,penyesuaian,ketepatgunaan,3
464,PPU,"Pohon memiliki peran yang penting untuk kehidupan karena pohon tidak hanya menghasilkan oksigen, melainkan juga menjadi produsen dalam rantai makanan, penahan laju air, menjaga kesuburan tanah, dan mengurangi 
zat pencemar debu. 
Kalimat tersebut menjadi kalimat baku apabila diperbaiki dengan cara ....","menghapus tanda koma (,) setelah kata tanah ","menghapus tanda baca koma (,) pada kalimat ",mengubah kata melainkan menjadi tetapi,konjungsi dan diganti dengan serta,2
465,PPU,"(1) Setiap orang dapat mendaftarkan diri untuk masuk perguruan tinggi dengan beberapa syarat. (2) Pertama, formulir pendaftaran dibeli pada waktu yang sudah ditentukan. Kedua, kuitansi hasil pembayaran formulir harap dibawa kembali saat ujian. (3) Ketiga, ijasah asli harus dibawa sebagai bukti kelulusan. (4) Keempat, kartu tanda peserta dicap dan dibawa saat ujian. 
Dalam paragraf tersebut, terdapat pembentukan kata yang tidak sesuai dengan konteks kalimatnya, yaitu .... ",kata syarat pada kalimat 1 ,kata formulir pada kalimat 2 ,kata kuitansi pada kalimat 2,kata ijasah pada kalimat 3,3
466,PK,Suatu seri 18 - 14 - 10 - 15 - 11 - 9 - 12 - ... deret selanjutnya adalah,8,4,6,,0
467,PK,Suatu deret  4 - 6 - 5 - 6 - 8 - 7 - 8 - 10 - ... angka selanjutnya adalah,12,9,7,,1
468,PK,Suatu deret  b - m - n - d - o - p - ... deret selanjutnya adalah,g,q,f,,3
469,PK,Suatu deret  a - f - b - b - f - c - c - f - d - d - ... deret selanjutnya adalah,d,e,h,,3
470,PK,"Amir berangkat ke sekolah jalan kaki sejauh 1,5 km dengan kecepatan rata-rata 50 meter per menit. Jika pintu gerbang sekolah ditutup tepat jam 07.30, jam berapa maksimal Amir harus berangkat dari rumah agar tidak tertutup pintu pagar sekolah ",6:00,6:30,7:00,,3
471,PK,"Seorang tukang bangunan akan membuat dinding menggunakan 600 batu bata yang berukuran 2 dm, 6 cm dan tebal 5 cm dengan upah Rp 5000,- per meter persegi. Berapa upah yang akan diterima oleh tukang bangunan tersebut","Rp. 30.000,­-","Rp. 36.000,­-","Rp. 108.000,-",,1
472,PK,"Saat berenang setiap 4 hari sekali, Bayu berenang setiap 6 hari sekali, dan Dito berenang setiap 9 hari sekali. Apabila pada tanggal 10 Juli 2004 mereka berenang bersama, pada tanggal berapa mereka akan berenang bersama lagi",15 September 2004,15  Agustus 2004,17  Agustus 2004,,1
473,PK,"Paman memperoleh gaji sebulan sebesar Rp. 950.000. Berapakah gaji yang diterima Paman setiap bulannya, apabila besarnya penghasilan tidak kena pajak adalah Rp. 360.000, dan besarnya pajak penghasilan adalah (PPh) adalah 10%.","Rp. 890.000,-","Rp. 891.000,-","Rp. 893.000,-",,1
474,PK,"Suatu bilangan terdiri atas S angka yang tersusun atas angka-angka 1, 3, 5, dan 9 dan hanya angka 9 yang berulang, maka banyak bilangan yang mungkin dibentuk adalah",30,60,120,,1
475,PK,"Bilangan berikut membentuk deret x, 7, 9, 6, 10, 5, 11, y maka nilai x dan y adalah","8,4","9,4","9,5",,0
476,PK,Dua lingkaran masing•rnasing berdiameter 20 cm dan 40 cm. Perbandingan luas ke dua lingkaran tersebut adalah,1 : 2,1 : 5,1 : 4,,3
477,PK,"Untuk memeriksa sebuah mobil Erik memerlukan waktu 20 menit, sementara Joni hanya memerlukan 18 rnenit. Jika keduanya mulai memeriksa mobil padapukul 08.00, kapankah pertama kali mereka akan selesai memeriksa mobil pada saat yang sama",Pukul 09:30.,Pukul 11:00.,Pukul 12:00.,,1
478,PK,"Dari 5 angka 1, 2, 3, 4 dan 5 akan dibentuk bilangan yang terdiri dari 4 angka. Berapa bilangan yang dapat disusun jika bilangan tersebut kurang dari 3000 dan angka yang digunakan tidak boleh berulang",30,48,72,,1
479,PK,1. Jika x = 4 dan y = 5  serta  z =  x2 + 2xy + y2. Maka berapa xyz,1721,1550,1620,,3
480,PK,Seekor ikan panjang kepalanya 10 cm. Panjang ekornya sama dengan panjang kepala ditambah setengah panjang tubuh. Panjang tubuh sama dengan panjang kepala ditambah panjang ekor. Berapa panjang ikan seluruhnya,40 cm,30 cm,50 cm,,2
481,PK,"Seorang mahasiswa mendapat nilai untuk keempat mata kuliah sebagai  berikut :  91, 83, 95 dan 87. Berapa nilai yang harus diperoleh untuk mata kuliah kelima agar dia mendapat rata-rata 90",95,94,97,,1
482,PK,Seorang pedagang menjual barang dagangannya dengan harga Rp 10.000/buah dan mendapat keuntungan 150% dari harga belinya. Berapa harga belinya,"Rp. 2.500,-","Rp. 3.000,-","Rp. 4.000,-",,3
483,PK,Berapakah luas persegi ABCD jika kelilingnya adalah 64 cm,244 cm persegi,256 cm persegi,247 cm persegi,,1
484,PK,Apabila x adalah luas bujur-sangkar yang panjang sisinya 10 cm dan y adalah luas lingkaran yang garis tengahnya 10 cm. Maka,x > y,x = y,Hubungan antara x dan y tidak dapat ditentukan,,0
485,PK,Sebuah segitiga sama kaki kelilingnya adalah 36 cm. Panjang alasnya adalah 10 cm. Berapa luas segitiga tersebut,30 cm persegi,40 cm persegi,60 cm persegi,,3
486,PK,Berapakah volume sebuah kubus yang memiliki luas sisi 1.176 cm persegi,2.332 cm kubik,2.434 cm kubik,2.636 cm kubik,,2
487,PK,Sebuah kartu diambil secara acak dari setumpuk kartu bridge lengkap Peluang bahwa yang terambil adalah kartu merah atau kartu As adalah,2/52,26/52,30/52,,3
488,PK,Selembar papan mempunyai panjang 6 kaki akan dipotong-potong selebar 6 inchi. Menjadi berapa potong papan tersebut,24,20,12,,3
489,PK,"KPK dari dua buah bilangan prima x dan y adalah 14, dengan x > y. Nilai dari 3x-y adalah",-1,13,21,,2
490,PK,"Pada suatu saat seseorang berada pada titik B. Dua puluh menit kemudian, dia berada pada titik yang jaraknya ke garis AC adalah ... meter",20,10,25,,3
491,PK,"Jika pembilang suatu pecahan ditambah 4 maka nilainya adalah 1. Jika penyebutnya dikurang 1 maka nilainya adalah 1/2, maka pecahan tersebut adalah",5/4,3/2,3/7,,3
492,PK,"Umur Tara dua kali umur Budiman, sedangkan umur Bagas 10 tahun lebih muda dari Tara. Jika rata-rata umur Tara, Budiman, dan Bagas sama dengan umur Bagas, jumlah umur Tara dan Budiman adalah",30,40,60,,3
493,PK,"Rata-rata 15 bilangan adalah 13,4. Rata-rata 8 bilangan yang pertama adalah 12,5 sedangkan rata-rata 6 bilangan berikutnya adalah 15. Maka bilangan ke 15 adalah",10,11,13,,1
494,PK,"23a – 37b = 123, maka 207a – 333b =",2007,1987,1327,,2
495,PK,"Tarif iklan borongan di suatu koran lokal adalah Rp 1.250.000,00 perbaris, Rp 750.000,00 untuk lima hari berikutnya dan Rp 500.000,00 untuk hari-hari selanjutnya. Apabila seorang membayar Rp 30.000.000,00 untuk iklan 3 baris, berapa harikah iklan tersebut dipasang",10,12,16,,3
496,PK,Sebuah toko memiliki 450 bunga kuning dan bunga merah. Sepertiganya adalah bunga layu dan ada 90 bunga merah yang segar. Bunga kuning layu sepertiga dari bunga kuning segar. Berapa jumlah bunga merah seluruhnya,300,170,160,,1
497,PK,"Dalam suatu rapat, setiap peserta hanya memperoleh kesempatan berbicara paling lama 10 menit. Jarak waktu antara peserta pertama dan peserta berikutnya untuk berbicara adalah 2 menit. Bila rapat berlangsung lancar dan waktu yang dibutuhkan seluruhnya 3 jam, maka jumlah peserta rapat sekurang-kurangnya",12,13,15,,3
498,PK,"P, O, M, N, L, K, I, J, H, G, ...","F, E","E, F","E, D",,1
499,PK,"Murid di sebuah sekolah adalah sejumlah W anak. Dari jumlah tersebut X anak menyukai matematika, sejumlah Y anak menyukai kimia, dan sebanyak Z anak menyukai matematika dan kimia. Berapa porsi jumlah anak yang tidak menyukai matematika maupun kimia",(W - Y - X) / W,(W - Z + Y + X) / W,(W + Z - Y - X) / W,,3
500,PK,"Diketahui seorang polisi sedang mengejar buronan disuatu jalan raya. Jarak polisi dengan buronan tersebut adalah 450 m. Jika kecepatan buronan 5 m/detik dan polisi 8 m/detik, waktu yang dibutuhkan polisi untuk mengejar buronan tersebut adalah",2 menit 25 detik,2 menit 30 detik,2 menit 4 detik,,1
501,PK,"Sebuah toko memberi discount 10% untuk semua produk yang dijualnya. Jika Kosam membeli baju dengan label harga Rp 200.000,00 dan dijual kembali dengan keuntungan 10%, maka baju tersebut dijual Kosam sebesar","Rp 180.000,00","Rp 198.000,00","Rp 250.000,00",,1
502,PK,Berapa kg pupuk yang mengandung 40% nitrogen yang harus ditambah pada 250 kg pupuk yang mengandung 25% nitrogen agar tercapai campuran pupuk yang mengandung 30% nitrogen,125 kg,250 kg,180 kg,,0
503,PK,"Jika p < 7x < q dan q < 4y < r dengan p < q < r, maka hubungan x dan y adalah",x = y,x = 2y,Tidak dapat ditentukan,,3
504,PK,"Suatu perusahaan kontraktor mempunyai 20 pekerja untuk menyelesaikan suatu proyek selama 12 hari. Jika setelah 5 hari bekerja 6 orang mengundurkan diri, presentase jumlah hari tambahan yang dibutuhkan untuk menyelesaikan proyek tersebut adalah",50%,40%,25%,,3
505,PK,"Suatu persegi panjang, lebarnya diperbesar 12,5% dan panjangnya diperkecil 12,5%, maka",Keliling persegi panjang yang baru = keliling persegi panjang lama.,Keliling persegi panjang baru < keliling persegi panjang lama.,Luas dan keliling persegi panjang baru < luas dan keliling persegi panjang mula-mula,,3
506,PK,Tiga bilangan aritmetika jika suku tengahnya dikurangi 4 menjadi barisan geometri dengan rasio 3. Berapa jumlah bilangan aritmetika tersebut,26,28,30,,3
507,PK,"Diketahui jumlah kuadrat dua bilangan adalah 2.800 kurangnya dari kuadrat jumlah kedua bilangan tersebut. Jika selisih kedua bilangan adalah 5, jumlah kedua bilangan adalah",60,55,45,,2
508,PK,"KPK dari dua buah bilangan prima x dan y adalah 14, dengan x > y. Nilai dari 3x-y adalah",-1,13,21,,2
509,PK,"Manakah pernyataan yang benar jika |2x – 5| <3  dengan x adalah bilangan bulat?

(1) HP = {1,2,3,4}
(2) HP ={x|1 < x < 4, x ∈ Ζ}
(3) Jumlah seluruh nilai x adalah 10
(4) Hasil kali seluruh nilai x adalah 6","(1), (2) dan (3) SAJA yang benar",(1) dan (3) SAJA yang benar,Hanya (4) SAJA yang benar,,2
510,PK,"4, 20, 12, 48, 25, x, 27, 54, 37, 37

Nilai x yang memenuhi pola bilangan tersebut adalah",25,50,96,,2
511,PK,"Dari Kota B ke Pantai A, dibutuhkan waktu 8 jam dengan kecepatan rata-rata kendaraan adalah 50 km/jam. Jika ingin sampai lebih cepat 3 jam, maka kecepatan rata-rata yang dibutuhkan kendaraan tersebut adalah … km/jam.",65,80,100,,2
512,PK,"3, − 5, − 1, − 4, 7, − 1, − 9, 8, A, B

Nilai dari 2A − B adalah",-10,11,-8,,1
513,PK,"Jika 𝑓(1) = 1, 𝑓(2) = 3 dan 𝑓(𝑛 + 2) = 𝑓(𝑛 + 1) + 𝑓(𝑛) dengan 𝑛 ≥ 0. Nilai 𝑓(4). 𝑓(5) adalah",72,75,77,,3
514,PK,"Diketahui suatu operasi tertentu 𝑃(𝑎 ∗ 𝑏 ∗ 𝑐 ∗ 𝑑) = 𝑎 − 𝑑 + 2𝑏 + 𝑐, maka nilai dari 𝑃(3 ∗ (−2) ∗ 1 ∗ 4) adalah",-10,-8,5,,1
515,PK,Perbandingan kecepatan 𝐴 dan 𝐵 dalam mengetik pada mesin tik adalah 4: 7. Jika 𝐴 dapat mengetik 280 huruf dalam 6 menit berapakah waktu yang dibutuhkan 𝐵 untuk mengetik 9.800 huruf,"0,6 jam",1 jam,2 jam,,3
